id_cliente,ultima_compra,frequencia_pedidos,valor_total_gasto,dias_ultima_compra,score_recencia,score_frequencia,score_monetario,score_rfm_total
14334,2011-11-23 10:01:00,9,2539.46,16,4,1,5,10.0
14335,2011-11-23 13:41:00,2,454.86,15,4,1,2,7.0
14336,2011-11-23 11:40:00,4,1614.91,16,4,1,4,9.0
14338,2011-07-04 16:00:00,4,554.22,157,2,1,3,6.0
14339,2011-04-19 11:31:00,4,289.91,234,1,1,2,4.0
14340,2011-05-05 09:44:00,1,134.7,218,1,1,1,3.0
14341,2011-10-25 15:48:00,9,2151.08,44,3,1,5,9.0
14342,2011-11-18 13:21:00,6,607.71,20,4,1,3,8.0
14344,2011-08-04 13:51:00,8,889.9300000000001,126,2,1,3,6.0
14345,2011-11-01 09:51:00,1,108.98,38,3,1,1,5.0
14346,2011-08-11 09:47:00,2,1021.58,120,2,1,4,7.0
14348,2011-03-24 16:23:00,1,409.57,259,1,1,2,4.0
14349,2011-11-29 15:39:00,1,133.5,9,5,1,1,7.0
14350,2011-03-14 12:27:00,2,258.7,270,1,1,2,4.0
14351,2011-06-28 11:56:00,1,51.0,164,2,1,1,4.0
14352,2011-07-05 15:41:00,4,1078.96,156,2,1,4,7.0
14353,2011-05-08 16:06:00,1,90.6,214,1,1,1,3.0
14354,2011-12-04 11:32:00,2,163.62,5,5,1,1,7.0
14355,2010-12-09 12:16:00,1,174.4,365,1,1,1,3.0
14356,2011-10-10 17:16:00,4,666.9399999999999,59,3,1,3,7.0
14357,2011-10-27 16:23:00,1,225.12,42,3,1,1,5.0
14359,2011-11-20 13:17:00,6,882.58,18,4,1,3,8.0
14360,2011-11-08 09:12:00,4,2118.03,31,4,1,5,10.0
14362,2011-11-17 15:08:00,1,151.5,21,4,1,1,6.0
14364,2011-08-23 11:01:00,8,3717.35,108,2,1,5,8.0
14367,2011-12-01 13:19:00,19,9134.12,7,5,1,5,11.0
14368,2011-01-24 09:52:00,1,155.0,319,1,1,1,3.0
14371,2011-02-17 16:35:00,1,100.5,294,1,1,1,3.0
14373,2010-12-16 15:40:00,1,76.55,357,1,1,1,3.0
14375,2011-06-07 13:44:00,1,235.56,184,1,1,2,4.0
14377,2011-06-01 13:32:00,2,617.05,190,1,1,3,5.0
14379,2011-10-26 16:43:00,2,348.1,43,3,1,2,6.0
14381,2011-10-18 17:10:00,1,202.68,51,3,1,1,5.0
14382,2011-11-13 16:18:00,1,615.49,25,4,1,3,8.0
14383,2011-11-01 15:53:00,3,1247.69,37,3,1,4,8.0
14385,2011-11-30 15:36:00,3,202.10999999999999,8,5,1,1,7.0
14386,2011-02-16 09:45:00,1,142.4,296,1,1,1,3.0
14387,2011-11-07 12:29:00,3,1727.6,32,3,1,4,8.0
14388,2011-12-01 11:13:00,10,3172.04,8,5,1,5,11.0
14389,2011-12-01 09:19:00,5,999.72,8,5,1,4,10.0
14390,2011-11-29 13:49:00,13,4582.22,9,5,1,5,11.0
14393,2011-05-05 18:16:00,1,67.95,217,1,1,1,3.0
14395,2011-12-07 14:34:00,12,3444.11,1,5,1,5,11.0
14396,2011-10-05 16:09:00,2,487.99,64,3,1,3,7.0
14397,2011-12-09 09:57:00,23,2556.68,0,5,1,5,11.0
14400,2011-07-21 18:05:00,2,559.7,140,2,1,3,6.0
14401,2011-12-05 13:30:00,14,4039.98,3,5,1,5,11.0
14403,2011-08-01 12:57:00,5,1426.31,129,2,1,4,7.0
14404,2011-11-06 12:30:00,7,1409.72,33,3,1,4,8.0
14406,2011-08-12 16:54:00,1,156.75,118,2,1,1,4.0
14407,2011-08-24 14:02:00,9,2111.08,106,2,1,5,8.0
14408,2011-11-29 11:41:00,7,2599.03,10,5,1,5,11.0
14409,2011-09-29 18:18:00,7,1908.25,70,3,1,4,8.0
14410,2011-11-24 11:16:00,15,573.45,15,4,1,3,8.0
14411,2011-02-02 10:56:00,1,1063.0,310,1,1,4,6.0
14412,2011-11-04 13:14:00,3,761.33,34,3,1,3,7.0
14413,2010-12-12 13:37:00,1,121.05,361,1,1,1,3.0
14414,2011-09-09 12:09:00,8,1485.1299999999999,91,2,1,4,7.0
14415,2011-12-08 14:38:00,18,5766.85,0,5,1,5,11.0
14416,2011-11-17 15:22:00,2,490.22,21,4,1,3,8.0
14418,2011-12-06 11:39:00,3,1937.25,3,5,1,4,10.0
14419,2011-11-29 11:22:00,6,1051.79,10,5,1,4,10.0
14420,2011-09-15 16:57:00,2,385.87,84,2,1,2,5.0
14421,2011-10-13 13:24:00,2,813.11,56,3,1,3,7.0
14422,2011-12-09 11:26:00,6,4263.64,0,5,1,5,11.0
14423,2011-05-05 15:12:00,1,265.2,217,1,1,2,4.0
14424,2011-11-22 11:48:00,1,322.08,17,4,1,2,7.0
14426,2011-11-21 11:47:00,16,3918.9,18,4,1,5,10.0
14427,2011-10-20 14:23:00,2,363.34000000000003,49,3,1,2,6.0
14428,2011-12-02 13:17:00,7,1209.37,6,5,1,4,10.0
14431,2011-02-14 10:56:00,2,423.26000000000005,298,1,1,2,4.0
14432,2011-11-30 08:04:00,6,2248.5,9,5,1,5,11.0
14434,2011-11-18 08:56:00,6,1372.8,21,4,1,4,9.0
14436,2011-09-02 10:13:00,1,89.06,98,2,1,1,4.0
14437,2011-07-19 14:56:00,2,-43.400000000000006,142,2,1,1,4.0
14438,2011-02-06 14:56:00,1,131.9,305,1,1,1,3.0
14439,2011-01-24 11:39:00,1,2661.24,319,1,1,5,7.0
14440,2011-12-01 15:42:00,5,2357.68,7,5,1,5,11.0
14441,2011-12-09 09:07:00,10,1545.14,0,5,1,4,10.0
14442,2011-12-08 11:53:00,5,1544.6200000000001,1,5,1,4,10.0
14443,2011-10-17 10:10:00,7,1400.88,53,3,1,4,8.0
14446,2011-12-09 11:34:00,4,1010.35,0,5,1,4,10.0
14447,2011-11-21 08:28:00,5,1163.23,18,4,1,4,9.0
14448,2011-11-30 13:50:00,2,375.35,8,5,1,2,8.0
14449,2011-11-21 12:06:00,4,885.8,18,4,1,3,8.0
14450,2011-06-12 10:46:00,3,483.25,180,1,1,3,5.0
14451,2011-10-10 13:38:00,2,643.9,59,3,1,3,7.0
14452,2011-11-29 12:06:00,2,259.05,10,5,1,2,8.0
14453,2011-06-02 14:15:00,1,119.93,189,1,1,1,3.0
14456,2011-12-04 13:59:00,14,3002.51,4,5,1,5,11.0
14457,2011-02-02 09:39:00,1,113.64,310,1,1,1,3.0
14459,2011-07-07 13:35:00,1,1837.92,154,2,1,4,7.0
14460,2011-08-21 14:19:00,4,383.34,109,2,1,2,5.0
14461,2011-07-14 17:11:00,3,2103.06,147,2,1,5,8.0
14462,2011-10-07 09:22:00,15,1942.45,63,3,1,4,8.0
14463,2011-09-02 15:20:00,3,529.62,97,2,1,3,6.0
14465,2011-04-07 12:38:00,3,1038.44,246,1,1,4,6.0
14466,2011-11-10 14:07:00,7,2272.4,28,4,1,5,10.0
14467,2011-11-22 12:48:00,4,596.26,17,4,1,3,8.0
14470,2011-11-28 10:31:00,2,461.19,11,4,1,2,7.0
14472,2011-08-28 11:01:00,8,1852.67,103,2,1,4,7.0
14473,2011-09-26 15:10:00,2,234.34,73,2,1,2,5.0
14474,2011-10-27 12:57:00,2,537.71,42,3,1,3,7.0
14475,2011-09-29 10:46:00,6,799.82,71,2,1,3,6.0
14476,2011-03-27 15:39:00,1,193.0,256,1,1,1,3.0
14477,2011-11-20 11:11:00,5,1307.81,19,4,1,4,9.0
14479,2011-03-31 09:07:00,2,316.25,253,1,1,2,4.0
14480,2011-11-28 16:35:00,1,279.05,10,5,1,2,8.0
14481,2011-06-28 10:38:00,2,636.51,164,2,1,3,6.0
14482,2011-11-21 13:14:00,6,2022.81,17,4,1,5,10.0
14483,2011-07-13 09:45:00,2,129.20000000000002,149,2,1,1,4.0
14484,2011-10-20 14:11:00,1,321.92,49,3,1,2,6.0
14485,2011-11-01 12:25:00,1,162.8,38,3,1,1,5.0
14487,2011-11-13 12:17:00,7,1152.73,26,4,1,4,9.0
14488,2011-10-19 14:39:00,2,1047.43,50,3,1,4,8.0
14489,2011-05-16 14:51:00,1,463.38,206,1,1,2,4.0
14491,2011-06-17 15:22:00,2,340.93,174,2,1,2,5.0
14493,2011-12-02 16:14:00,7,2362.84,6,5,1,5,11.0
14494,2011-11-14 09:21:00,1,139.56,25,4,1,1,6.0
14495,2011-10-20 12:28:00,2,123.80000000000001,50,3,1,1,5.0
14496,2011-02-01 09:01:00,2,538.8100000000001,311,1,1,3,5.0
14497,2011-02-11 15:20:00,2,457.47,300,1,1,2,4.0
14498,2011-10-28 12:09:00,5,1957.32,42,3,1,4,8.0
14499,2011-11-13 13:01:00,3,808.44,25,4,1,3,8.0
14500,2011-09-12 16:45:00,3,356.85,87,2,1,2,5.0
14501,2011-10-06 20:15:00,3,190.31,63,3,1,1,5.0
14502,2011-11-20 11:50:00,14,2310.18,19,4,1,5,10.0
14503,2011-12-06 13:30:00,6,3543.26,2,5,1,5,11.0
14504,2011-10-23 16:00:00,4,673.26,46,3,1,3,7.0
14505,2011-11-22 15:45:00,11,5772.49,16,4,1,5,10.0
14506,2011-11-22 13:02:00,5,1960.65,16,4,1,4,9.0
14507,2011-11-16 12:21:00,7,1352.88,23,4,1,4,9.0
14508,2011-11-17 19:48:00,2,268.05,21,4,1,2,7.0
14511,2011-11-28 17:05:00,6,1267.41,10,5,1,4,10.0
14512,2011-06-05 12:39:00,2,275.28,187,1,1,2,4.0
14513,2011-08-31 11:25:00,4,438.49,100,2,1,2,5.0
14514,2011-10-09 16:05:00,3,990.2,60,3,1,4,8.0
14515,2011-11-22 11:37:00,6,2076.89,17,4,1,5,10.0
14517,2011-11-06 14:20:00,2,330.45,32,3,1,2,6.0
14518,2011-10-06 14:43:00,1,174.37,63,3,1,1,5.0
14520,2011-12-08 09:46:00,2,270.6,1,5,1,2,8.0
14522,2011-11-15 13:24:00,4,974.54,23,4,1,4,9.0
14523,2011-08-23 13:13:00,1,241.09,107,2,1,2,5.0
14524,2011-11-08 12:29:00,9,1843.83,31,4,1,4,9.0
14525,2011-12-01 08:53:00,13,4105.07,8,5,1,5,11.0
14527,2011-12-07 12:19:00,86,7709.69,2,5,1,5,11.0
14528,2011-11-02 17:09:00,1,364.21999999999997,36,3,1,2,6.0
14529,2011-10-10 15:27:00,3,578.61,59,3,1,3,7.0
14530,2011-11-14 10:38:00,6,2862.11,25,4,1,5,10.0
14532,2011-04-17 13:05:00,4,932.85,235,1,1,4,6.0
14533,2011-11-15 12:05:00,9,1812.6200000000001,24,4,1,4,9.0
14534,2011-12-07 12:19:00,25,4025.6,2,5,1,5,11.0
14535,2011-10-11 16:24:00,4,2831.7400000000002,58,3,1,5,9.0
14536,2011-03-25 12:21:00,1,170.95,259,1,1,1,3.0
14537,2011-10-13 10:54:00,1,355.56,57,3,1,2,6.0
14538,2011-10-06 10:31:00,2,388.25,64,3,1,2,6.0
14539,2011-11-24 09:50:00,2,537.48,15,4,1,3,8.0
14540,2011-11-30 10:15:00,3,952.66,9,5,1,4,10.0
14541,2011-10-12 10:08:00,8,1453.35,58,3,1,4,8.0
14542,2011-06-07 08:19:00,1,103.25,185,1,1,1,3.0
14543,2011-12-06 10:32:00,21,2916.17,3,5,1,5,11.0
14544,2011-11-15 15:06:00,2,2004.3,23,4,1,5,10.0
14546,2011-12-05 16:33:00,9,2482.86,3,5,1,5,11.0
14547,2011-12-06 11:06:00,9,3953.9500000000003,3,5,1,5,11.0
14548,2011-07-12 12:19:00,2,652.8,150,2,1,3,6.0
14549,2011-02-01 13:47:00,1,289.24,310,1,1,2,4.0
14550,2011-11-29 12:12:00,2,757.37,10,5,1,3,9.0
14551,2011-11-21 13:36:00,2,186.23,17,4,1,1,6.0
14552,2011-07-11 12:49:00,1,164.22,151,2,1,1,4.0
14553,2011-11-20 13:20:00,5,859.27,18,4,1,3,8.0
14554,2011-11-29 16:44:00,4,2279.4900000000002,9,5,1,5,11.0
14555,2011-10-13 16:24:00,2,312.54,56,3,1,2,6.0
14557,2011-10-06 20:36:00,2,0.0,63,3,1,1,5.0
14560,2011-12-02 15:22:00,24,2174.18,6,5,1,5,11.0
14561,2011-09-25 12:39:00,3,1080.76,75,2,1,4,7.0
14562,2011-12-06 11:05:00,22,4676.62,3,5,1,5,11.0
14565,2011-09-05 12:37:00,6,3073.77,95,2,1,5,8.0
14566,2011-08-21 11:05:00,1,1432.0,110,2,1,4,7.0
14567,2011-11-04 13:57:00,3,1524.46,34,3,1,4,8.0
14569,2011-12-08 14:58:00,1,227.39,0,5,1,1,7.0
14570,2011-03-04 10:58:00,2,218.06,280,1,1,1,3.0
14572,2011-12-06 14:40:00,10,2775.39,2,5,1,5,11.0
14573,2011-06-13 11:15:00,13,1590.12,179,1,1,4,6.0
14576,2010-12-02 17:51:00,1,35.400000000000006,371,1,1,1,3.0
14577,2011-11-27 12:47:00,4,859.71,12,4,1,3,8.0
14578,2011-12-06 17:18:00,1,168.63,2,5,1,1,7.0
14581,2011-11-23 12:39:00,1,138.6,16,4,1,1,6.0
14582,2011-10-30 11:56:00,1,114.11,40,3,1,1,5.0
14583,2011-12-04 12:32:00,5,986.96,5,5,1,4,10.0
14584,2011-06-23 18:33:00,5,1020.06,168,2,1,4,7.0
14585,2011-10-20 14:33:00,1,157.05,49,3,1,1,5.0
14586,2011-04-26 17:32:00,3,134.16,226,1,1,1,3.0
14587,2011-11-21 11:34:00,10,1577.39,18,4,1,4,9.0
14589,2010-12-03 11:42:00,1,39.75,371,1,1,1,3.0
14591,2011-11-24 13:57:00,4,1320.21,14,4,1,4,9.0
14592,2011-11-04 16:35:00,3,557.94,34,3,1,3,7.0
14593,2011-11-18 12:48:00,3,617.15,21,4,1,3,8.0
14594,2011-12-02 13:28:00,2,363.33,6,5,1,2,8.0
14595,2011-11-20 12:12:00,6,1740.6000000000001,19,4,1,4,9.0
14597,2011-11-28 13:13:00,2,866.24,10,5,1,3,9.0
14598,2011-10-26 13:19:00,1,221.97,43,3,1,1,5.0
14600,2011-02-07 09:48:00,1,393.33000000000004,305,1,1,2,4.0
14601,2011-11-29 09:48:00,1,213.96,10,5,1,1,7.0
14603,2011-03-10 10:27:00,1,660.0,274,1,1,3,5.0
14606,2011-12-08 19:28:00,128,11633.35,0,5,1,5,11.0
14607,2011-11-24 10:35:00,17,10981.1,15,4,1,5,10.0
14608,2011-12-05 16:52:00,4,1785.15,3,5,1,4,10.0
14609,2011-09-28 12:54:00,4,601.56,71,2,1,3,6.0
14616,2011-04-11 09:54:00,3,406.08000000000004,242,1,1,2,4.0
14618,2011-11-30 13:45:00,4,538.59,8,5,1,3,9.0
14619,2011-04-14 17:13:00,2,379.51,238,1,1,2,4.0
14620,2011-05-19 14:14:00,3,393.28000000000003,203,1,1,2,4.0
14621,2011-12-08 16:22:00,6,1765.76,0,5,1,4,10.0
14622,2011-06-08 12:42:00,1,320.58000000000004,184,1,1,2,4.0
14623,2011-11-07 13:56:00,6,866.8000000000001,31,4,1,3,8.0
14624,2011-10-13 13:44:00,2,225.85,56,3,1,1,5.0
14625,2011-06-07 15:40:00,5,848.48,184,1,1,3,5.0
14626,2011-12-01 08:55:00,7,2757.07,8,5,1,5,11.0
14627,2011-02-01 10:49:00,1,-21.85,311,1,1,1,3.0
14628,2011-09-09 14:58:00,2,671.96,90,2,1,3,6.0
14629,2011-12-05 16:55:00,3,935.46,3,5,1,4,10.0
14631,2011-10-20 11:17:00,3,1006.98,50,3,1,4,8.0
14632,2011-03-22 08:49:00,1,114.56,262,1,1,1,3.0
14633,2011-03-18 17:07:00,1,344.90000000000003,265,1,1,2,4.0
14636,2011-11-03 16:12:00,2,609.85,35,3,1,3,7.0
14638,2011-10-20 10:10:00,1,443.6,50,3,1,2,6.0
14639,2011-10-18 15:06:00,8,2952.34,51,3,1,5,9.0
14640,2011-11-24 11:00:00,8,2024.45,15,4,1,5,10.0
14641,2011-11-18 10:42:00,1,110.46000000000001,21,4,1,1,6.0
14642,2011-10-12 11:08:00,1,96.12,58,3,1,1,5.0
14643,2011-06-22 14:41:00,3,668.61,169,2,1,3,6.0
14644,2011-11-30 14:58:00,4,780.46,8,5,1,3,9.0
14645,2011-07-06 09:15:00,2,597.09,156,2,1,3,6.0
14646,2011-12-08 12:12:00,77,279489.02,1,5,1,5,11.0
14647,2011-05-22 13:40:00,1,236.04000000000002,200,1,1,2,4.0
14649,2011-12-05 12:30:00,4,1402.59,4,5,1,4,10.0
14651,2011-10-03 15:52:00,2,653.75,66,3,1,3,7.0
14652,2011-09-23 14:21:00,1,114.18,76,2,1,1,4.0
14653,2011-12-08 13:45:00,7,1926.65,0,5,1,4,10.0
14655,2011-12-06 10:52:00,5,1930.15,3,5,1,4,10.0
14656,2011-06-23 13:51:00,2,291.05,168,2,1,2,5.0
14657,2011-11-22 12:47:00,5,838.27,17,4,1,3,8.0
14658,2011-12-04 15:35:00,2,247.15,4,5,1,2,8.0
14659,2011-12-01 12:17:00,12,2456.53,8,5,1,5,11.0
14660,2011-09-14 11:34:00,2,285.74,86,2,1,2,5.0
14661,2011-11-13 11:51:00,1,107.95,26,4,1,1,6.0
14662,2011-11-11 12:13:00,4,741.37,28,4,1,3,8.0
14664,2011-11-20 10:59:00,2,636.24,19,4,1,3,8.0
14665,2011-10-10 11:54:00,7,1258.38,60,3,1,4,8.0
14666,2011-11-15 12:57:00,1,195.25,23,4,1,1,6.0
14667,2011-11-29 11:30:00,27,9165.04,10,5,1,5,11.0
14669,2011-04-12 11:43:00,3,1259.24,241,1,1,4,6.0
14670,2011-03-04 14:13:00,2,392.86,279,1,1,2,4.0
14672,2011-04-19 10:19:00,2,765.5500000000001,234,1,1,3,5.0
14673,2011-12-06 14:31:00,5,1736.4,2,5,1,4,10.0
14675,2011-11-23 12:58:00,1,596.36,15,4,1,3,8.0
14676,2011-11-08 13:29:00,8,2543.2400000000002,30,4,1,5,10.0
14679,2010-12-03 10:07:00,1,-2.55,371,1,1,1,3.0
14680,2011-11-14 16:59:00,23,26932.34,24,4,1,5,10.0
14681,2011-09-29 15:52:00,3,498.95,70,3,1,3,7.0
14682,2011-06-05 12:12:00,2,52.0,187,1,1,1,3.0
14684,2011-11-14 11:33:00,5,1201.51,25,4,1,4,9.0
14687,2011-08-25 11:59:00,1,628.38,106,2,1,3,6.0
14688,2011-12-02 12:26:00,27,5055.61,7,5,1,5,11.0
14689,2011-05-15 11:22:00,1,112.80000000000001,208,1,1,1,3.0
14690,2011-10-26 15:39:00,3,341.96,43,3,1,2,6.0
14691,2011-11-09 12:30:00,5,2114.33,30,4,1,5,10.0
14692,2011-07-25 15:08:00,5,582.05,136,2,1,3,6.0
14693,2011-03-20 12:50:00,1,172.9,264,1,1,1,3.0
14696,2011-12-05 13:43:00,9,2070.97,3,5,1,5,11.0
14697,2011-05-05 15:39:00,2,188.61,217,1,1,1,3.0
14698,2011-12-08 12:26:00,5,1217.27,1,5,1,4,10.0
14699,2011-05-09 14:54:00,1,109.13000000000001,213,1,1,1,3.0
14700,2011-11-07 14:40:00,3,2195.1,31,4,1,5,10.0
14701,2011-11-29 12:38:00,12,2462.94,10,5,1,5,11.0
14702,2011-12-08 19:29:00,18,3210.29,0,5,1,5,11.0
14703,2011-11-25 09:23:00,1,318.17,14,4,1,2,7.0
14704,2011-11-28 12:51:00,9,1493.96,10,5,1,4,10.0
14705,2011-05-25 12:39:00,1,179.0,198,1,1,1,3.0
14708,2011-12-07 08:21:00,4,1096.67,2,5,1,4,10.0
14709,2011-11-24 15:41:00,14,4911.14,14,4,1,5,10.0
14710,2011-11-25 14:53:00,4,599.48,13,4,1,3,8.0
14711,2011-11-29 14:58:00,12,2809.02,9,5,1,5,11.0
14712,2011-11-10 12:59:00,3,917.07,28,4,1,4,9.0
14713,2011-11-30 16:26:00,12,2660.1,8,5,1,5,11.0
14714,2011-11-15 13:07:00,1,160.19,23,4,1,1,6.0
14715,2011-11-15 12:10:00,4,867.38,24,4,1,3,8.0
14716,2011-10-27 17:29:00,2,307.51,42,3,1,2,6.0
14719,2011-12-08 12:43:00,6,1571.89,1,5,1,4,10.0
14720,2011-12-04 12:02:00,3,663.81,5,5,1,3,9.0
14722,2011-07-15 14:58:00,1,180.42,146,2,1,1,4.0
14723,2011-11-29 15:23:00,6,1122.36,9,5,1,4,10.0
14725,2011-11-15 12:42:00,1,655.58,24,4,1,3,8.0
14727,2011-03-10 14:45:00,1,268.58,273,1,1,2,4.0
14729,2010-12-01 12:43:00,1,313.49,373,1,1,2,4.0
14730,2011-12-08 14:39:00,8,1897.57,0,5,1,4,10.0
14731,2011-10-23 15:54:00,3,380.02,46,3,1,2,6.0
14732,2011-12-01 14:34:00,10,2686.34,7,5,1,5,11.0
14733,2011-11-30 14:54:00,15,9451.54,8,5,1,5,11.0
14735,2011-12-06 12:09:00,34,5807.6900000000005,3,5,1,5,11.0
14737,2011-12-06 10:16:00,3,1164.55,3,5,1,4,10.0
14738,2011-10-31 12:57:00,9,1289.94,38,3,1,4,8.0
14739,2011-12-07 14:32:00,8,3899.1,1,5,1,5,11.0
14740,2011-06-01 15:17:00,4,1423.21,190,1,1,4,6.0
14741,2011-11-28 08:48:00,6,1400.3400000000001,11,4,1,4,9.0
14744,2011-11-23 12:51:00,9,1088.53,15,4,1,4,9.0
14745,2011-08-19 10:05:00,6,1167.16,112,2,1,4,7.0
14747,2011-04-06 10:17:00,2,294.3,247,1,1,2,4.0
14748,2011-11-10 18:33:00,6,1311.79,28,4,1,4,9.0
14752,2011-10-27 11:55:00,1,389.64000000000004,43,3,1,2,6.0
14753,2011-09-13 14:50:00,1,563.15,86,2,1,3,6.0
14754,2011-10-26 12:01:00,2,638.05,44,3,1,3,7.0
14755,2011-11-30 11:24:00,12,4965.38,9,5,1,5,11.0
14756,2011-11-24 18:13:00,1,738.96,14,4,1,3,8.0
14757,2011-09-25 14:36:00,1,420.5,74,2,1,2,5.0
14758,2011-07-18 08:21:00,4,1484.06,144,2,1,4,7.0
14759,2011-12-05 12:03:00,3,1625.97,4,5,1,4,10.0
14760,2011-02-18 14:36:00,2,53.8,293,1,1,1,3.0
14761,2011-10-12 12:10:00,2,255.9,58,3,1,2,6.0
14762,2011-03-21 08:20:00,1,300.52,263,1,1,2,4.0
14764,2011-10-27 10:46:00,2,250.55,43,3,1,2,6.0
14765,2011-11-10 19:53:00,3,254.11,28,4,1,2,7.0
14766,2011-12-01 16:05:00,8,2423.07,7,5,1,5,11.0
14768,2011-11-22 12:54:00,3,139.5,16,4,1,1,6.0
14769,2011-12-07 10:24:00,10,10383.83,2,5,1,5,11.0
14770,2011-04-21 14:21:00,2,876.4200000000001,231,1,1,3,5.0
14772,2011-08-19 15:04:00,1,139.26,111,2,1,1,4.0
14775,2011-10-12 15:27:00,3,1011.9,57,3,1,4,8.0
14776,2011-10-19 15:34:00,13,2195.58,50,3,1,5,9.0
14777,2011-12-05 13:20:00,2,-17.450000000000003,3,5,1,1,7.0
14778,2011-08-04 15:23:00,2,730.86,126,2,1,3,6.0
14779,2011-03-04 12:42:00,3,386.15,280,1,1,2,4.0
14780,2011-10-16 12:46:00,2,447.68,54,3,1,2,6.0
14782,2011-01-24 11:12:00,1,200.10000000000002,319,1,1,1,3.0
14784,2011-11-13 13:30:00,2,289.99,25,4,1,2,7.0
14785,2011-11-29 13:21:00,2,77.4,9,5,1,1,7.0
14788,2011-12-02 17:06:00,2,679.44,6,5,1,3,9.0
14789,2011-11-11 08:59:00,1,197.64,28,4,1,1,6.0
14790,2011-11-23 09:28:00,4,745.06,16,4,1,3,8.0
14792,2011-10-07 09:19:00,2,0.0,63,3,1,1,5.0
14793,2011-12-05 16:25:00,2,214.14000000000001,3,5,1,1,7.0
14794,2011-12-07 10:11:00,9,1272.1100000000001,2,5,1,4,10.0
14795,2011-06-26 13:04:00,1,131.45000000000002,165,2,1,1,4.0
14796,2011-12-08 15:31:00,27,7792.51,0,5,1,5,11.0
14798,2011-10-18 10:58:00,3,173.74,52,3,1,1,5.0
14799,2011-10-19 16:16:00,1,157.7,50,3,1,1,5.0
14800,2011-10-23 12:46:00,16,4228.39,47,3,1,5,9.0
14801,2011-10-09 15:24:00,1,189.34,60,3,1,1,5.0
14803,2011-06-30 13:58:00,3,845.5500000000001,161,2,1,3,6.0
14804,2011-12-01 11:20:00,1,353.27,8,5,1,2,8.0
14805,2011-11-24 16:20:00,4,546.4,14,4,1,3,8.0
14806,2011-09-25 15:32:00,1,193.39000000000001,74,2,1,1,4.0
14808,2011-10-31 12:21:00,15,2152.8,39,3,1,5,9.0
14810,2011-10-30 11:19:00,11,2085.33,40,3,1,5,9.0
14813,2010-12-05 11:57:00,2,152.88,369,1,1,1,3.0
14815,2011-11-03 11:36:00,2,778.5,36,3,1,3,7.0
14816,2011-05-26 13:16:00,1,271.85,196,1,1,2,4.0
14817,2011-05-23 13:35:00,2,1110.34,199,1,1,4,6.0
14818,2011-09-27 11:01:00,3,657.8,73,2,1,3,6.0
14819,2011-10-06 13:41:00,2,272.07,63,3,1,2,6.0
14820,2011-11-18 15:41:00,4,507.29,20,4,1,3,8.0
14821,2010-12-08 08:43:00,1,48.800000000000004,366,1,1,1,3.0
14823,2011-06-12 13:12:00,3,321.43,179,1,1,2,4.0
14824,2011-11-29 14:20:00,4,1127.71,9,5,1,4,10.0
14825,2011-12-06 11:38:00,12,2221.01,3,5,1,5,11.0
14828,2011-05-27 10:16:00,3,2139.76,196,1,1,5,7.0
14829,2011-11-10 16:16:00,6,644.65,28,4,1,3,8.0
14830,2011-10-17 14:29:00,1,188.88,52,3,1,1,5.0
14834,2011-11-22 10:30:00,8,1698.3500000000001,17,4,1,4,9.0
14836,2011-11-29 16:45:00,3,102.45,9,5,1,1,7.0
14837,2011-09-11 10:58:00,5,1641.2,89,2,1,4,7.0
14840,2011-03-17 12:00:00,1,62.85,267,1,1,1,3.0
14841,2011-10-17 15:03:00,6,3295.76,52,3,1,5,9.0
14842,2011-11-04 13:09:00,8,2456.8,34,3,1,5,9.0
14844,2011-10-07 10:41:00,4,3189.81,63,3,1,5,9.0
14847,2011-07-14 10:52:00,1,309.40000000000003,148,2,1,2,5.0
14849,2011-11-18 10:58:00,28,7904.28,21,4,1,5,10.0
14850,2011-02-01 11:21:00,2,278.15,311,1,1,2,4.0
14851,2011-11-16 14:20:00,2,511.35,22,4,1,3,8.0
14852,2011-10-12 13:20:00,6,2836.69,57,3,1,5,9.0
14853,2011-12-01 09:44:00,3,463.05,8,5,1,2,8.0
14854,2011-09-22 17:00:00,8,2730.09,77,2,1,5,8.0
14855,2011-08-12 14:02:00,2,645.65,118,2,1,3,6.0
14856,2011-11-03 14:53:00,3,1290.53,35,3,1,4,8.0
14857,2011-10-11 09:23:00,3,1165.65,59,3,1,4,8.0
14859,2011-11-27 11:18:00,5,1352.04,12,4,1,4,9.0
14860,2011-12-01 09:44:00,2,168.62,8,5,1,1,7.0
14861,2011-10-18 12:54:00,1,125.79,51,3,1,1,5.0
14862,2011-11-14 10:01:00,2,841.2,25,4,1,3,8.0
14863,2011-11-10 15:04:00,1,266.76,28,4,1,2,7.0
14865,2011-12-02 16:25:00,2,52.2,6,5,1,1,7.0
14866,2011-11-29 11:45:00,13,14197.45,10,5,1,5,11.0
14867,2011-06-07 11:39:00,4,701.33,185,1,1,3,5.0
14868,2011-12-06 14:49:00,9,2939.64,2,5,1,5,11.0
14869,2011-12-06 10:55:00,3,717.7,3,5,1,3,9.0
14870,2011-03-23 10:51:00,1,327.25,261,1,1,2,4.0
14871,2011-12-06 13:42:00,4,501.28000000000003,2,5,1,3,9.0
14873,2011-05-13 13:52:00,1,519.68,209,1,1,3,5.0
14875,2011-11-30 14:41:00,5,1448.72,8,5,1,4,10.0
